Para-9,Para-10,Para-11,Para-12,Para-13
21.4,297.1,13.0,14.0,1.092
19.417999267578125,306.7640075683594,11.282999992370605,13.996999740600586,1.187999963760376
1.982,9.664,1.717,0.003,0.096
