Para-9,Para-10,Para-11,Para-12,Para-13
2.1,109.9,65.0,8.0,1.387
1.805999994277954,118.11799621582031,63.323001861572266,7.749000072479248,1.409999966621399
0.294,8.218,1.677,0.251,0.023
