Para-9,Para-10,Para-11,Para-12,Para-13
86.5,28.9,4.0,8.0,1.449
34.47100067138672,31.327999114990234,4.283999919891357,8.472999572753906,1.2209999561309814
52.029,2.428,0.284,0.473,0.228
