Para-9,Para-10,Para-11,Para-12,Para-13
0.0,196.3,85.0,12.0,1.67
-0.012000000104308128,160.85499572753906,86.77200317382812,9.288999557495117,1.715000033378601
0.012,35.445,1.772,2.711,0.045
