Para-9,Para-10,Para-11,Para-12,Para-13
20.5,9.45,19.0,17.0,1.93
12.543000221252441,7.684000015258789,24.09000015258789,14.423999786376953,1.7660000324249268
7.957,1.766,5.09,2.576,0.164
