Para-9,Para-10,Para-11,Para-12,Para-13
0.0,329.5,48.0,7.0,1.983
-0.024000000208616257,407.7019958496094,35.74800109863281,7.260000228881836,1.805999994277954
0.024,78.202,12.252,0.26,0.177
