Para-9,Para-10,Para-11,Para-12,Para-13
4.4,16.3,4.0,10.0,1.178
2.4539999961853027,9.010000228881836,4.474999904632568,9.46500015258789,1.180999994277954
1.946,7.29,0.475,0.535,0.003
