Para-9,Para-10,Para-11,Para-12,Para-13
254.7,217.9,29.0,8.0,1.733
166.5540008544922,98.28500366210938,15.281999588012695,8.34000015258789,1.1549999713897705
88.146,119.615,13.718,0.34,0.578
