Para-9,Para-10,Para-11,Para-12,Para-13
1.0,285.5,22.0,25.0,1.552
0.41100001335144043,255.12600708007812,17.642000198364258,25.839000701904297,1.5360000133514404
0.589,30.374,4.358,0.839,0.016
