Para-9,Para-10,Para-11,Para-12,Para-13
1.0,2.0,2.0,1.0,1.573
1.0,1.0019999742507935,0.9980000257492065,1.003999948501587,1.5740000009536743
0.0,0.998,1.002,0.004,0.001
