Para-9,Para-10,Para-11,Para-12,Para-13
140.4,591.4,51.0,7.0,0.997
106.02899932861328,587.176025390625,25.511999130249023,6.508999824523926,0.9929999709129333
34.371,4.225,25.488,0.491,0.004
