Para-9,Para-10,Para-11,Para-12,Para-13
305.0,229.7,22.0,3.0,0.834
16.65399932861328,252.7480010986328,6.76200008392334,2.8889999389648438,0.8349999785423279
288.346,23.048,15.238,0.111,0.001
