Para-9,Para-10,Para-11,Para-12,Para-13
11.7,259.8,21.0,5.0,1.76
6.065999984741211,316.7439880371094,0.6800000071525574,5.973999977111816,1.7350000143051147
5.634,56.944,20.32,0.974,0.025
