Para-9,Para-10,Para-11,Para-12,Para-13
28.5,60.5,67.0,11.0,2.004
19.191999435424805,71.32099914550781,87.42400360107422,9.024999618530273,1.9620000123977661
9.308,10.821,20.424,1.975,0.042
