Para-9,Para-10,Para-11,Para-12,Para-13
0.0,33.6,19.0,7.0,1.002
-0.017000000923871994,31.618999481201172,20.474000930786133,7.465000152587891,1.003000020980835
0.017,1.981,1.474,0.465,0.001
