Para-9,Para-10,Para-11,Para-12,Para-13
1.9,285.12,24.0,5.0,1.297
1.940999984741211,234.87600708007812,10.220999717712402,4.9770002365112305,1.1690000295639038
0.041,50.244,13.779,0.023,0.128
