Para-9,Para-10,Para-11,Para-12,Para-13
5.9,74.5,33.0,13.0,1.087
5.252999782562256,68.31900024414062,29.15999984741211,13.031000137329102,1.090000033378601
0.647,6.181,3.84,0.031,0.003
