Para-9,Para-10,Para-11,Para-12,Para-13
26.7,200.9,125.0,9.0,1.108
23.753000259399414,203.093994140625,131.1999969482422,9.64799976348877,0.9449999928474426
2.947,2.194,6.2,0.648,0.163
