Para-9,Para-10,Para-11,Para-12,Para-13
36.7,121.3,4.0,14.0,1.354
27.111000061035156,136.88499450683594,4.177000045776367,14.222000122070312,1.3489999771118164
9.589,15.585,0.177,0.222,0.005
