Para-9,Para-10,Para-11,Para-12,Para-13
31.5,91.9,4.0,11.0,1.162
23.038999557495117,86.50399780273438,3.1589999198913574,9.852999687194824,1.11899995803833
8.461,5.396,0.841,1.147,0.043
