Para-9,Para-10,Para-11,Para-12,Para-13
0.0,82.3,71.0,10.0,2.943
-0.01899999938905239,62.69300079345703,70.2249984741211,9.62600040435791,3.0369999408721924
0.019,19.607,0.775,0.374,0.094
