Para-9,Para-10,Para-11,Para-12,Para-13
25.6,288.3,50.0,3.0,0.445
18.691999435424805,251.96400451660156,13.380000114440918,4.165999889373779,0.42399999499320984
6.908,36.336,36.62,1.166,0.021
