Para-9,Para-10,Para-11,Para-12,Para-13
275.4,43.8,0.0,7.0,1.211
138.81399536132812,27.295000076293945,-0.02800000086426735,10.03499984741211,1.0540000200271606
136.586,16.505,0.028,3.035,0.157
