Para-9,Para-10,Para-11,Para-12,Para-13
129.7,242.1,172.0,9.0,2.361
165.093994140625,237.0070037841797,152.53799438476562,9.086000442504883,2.5339999198913574
35.394,5.093,19.462,0.086,0.173
