Para-9,Para-10,Para-11,Para-12,Para-13
167.4,166.4,195.0,6.0,0.934
147.89700317382812,166.64599609375,151.3459930419922,5.7270002365112305,0.8939999938011169
19.503,0.246,43.654,0.273,0.04
