Para-9,Para-10,Para-11,Para-12,Para-13
0.0,276.2,34.0,6.0,1.792
0.004000000189989805,256.3299865722656,35.448001861572266,8.486000061035156,1.6890000104904175
0.004,19.87,1.448,2.486,0.103
