Para-9,Para-10,Para-11,Para-12,Para-13
0.1,0.0,7.0,42.0,3.54
-0.004999999888241291,-0.004999999888241291,5.942999839782715,45.07899856567383,3.763000011444092
0.105,0.005,1.057,3.079,0.223
