Para-9,Para-10,Para-11,Para-12,Para-13
0.0,0.0,0.0,7.0,0.692
-0.027000000700354576,-0.02800000086426735,-0.01600000075995922,7.510000228881836,0.703000009059906
0.027,0.028,0.016,0.51,0.011
