Para-9,Para-10,Para-11,Para-12,Para-13
5.4,210.5,48.0,6.0,1.206
5.495999813079834,254.50799560546875,48.41999816894531,6.046999931335449,1.187000036239624
0.096,44.008,0.42,0.047,0.019
