Para-9,Para-10,Para-11,Para-12,Para-13
35.6,199.8,91.0,10.0,2.066
33.61000061035156,189.27000427246094,69.78900146484375,10.015999794006348,1.8700000047683716
1.99,10.53,21.211,0.016,0.196
