Para-9,Para-10,Para-11,Para-12,Para-13
26.9,82.3,6.0,13.0,1.351
13.72700023651123,79.26599884033203,6.940000057220459,13.86299991607666,1.2280000448226929
13.173,3.034,0.94,0.863,0.123
