Para-9,Para-10,Para-11,Para-12,Para-13
7.1,174.4,29.0,6.0,1.958
3.7739999294281006,123.38099670410156,24.98900032043457,5.835000038146973,2.0199999809265137
3.326,51.019,4.011,0.165,0.062
