Para-9,Para-10,Para-11,Para-12,Para-13
56.3,119.2,93.0,8.0,2.051
46.0629997253418,123.08999633789062,95.89800262451172,6.723999977111816,2.013000011444092
10.237,3.89,2.898,1.276,0.038
