Para-9,Para-10,Para-11,Para-12,Para-13
119.4,612.4,140.0,19.0,1.316
100.8759994506836,612.6959838867188,151.75999450683594,17.527000427246094,1.2929999828338623
18.524,0.296,11.76,1.473,0.023
