Para-9,Para-10,Para-11,Para-12,Para-13
0.3,46.8,13.0,9.0,1.611
0.18000000715255737,38.766998291015625,13.253000259399414,7.624000072479248,1.4589999914169312
0.12,8.033,0.253,1.376,0.152
