Para-9,Para-10,Para-11,Para-12,Para-13
193.7,305.6,180.0,12.0,2.212
143.9320068359375,276.6940002441406,173.90199279785156,14.479000091552734,2.1419999599456787
49.768,28.906,6.098,2.479,0.07
