Para-9,Para-10,Para-11,Para-12,Para-13
74.5,58.2,266.4,14.0,1.332
73.51000213623047,29.27899932861328,232.1959991455078,11.602999687194824,1.315999984741211
0.99,28.921,34.204,2.397,0.016
