Para-9,Para-10,Para-11,Para-12,Para-13
99.3,9.2,42.0,12.0,1.912
108.25399780273438,9.430000305175781,40.446998596191406,7.376999855041504,2.132999897003174
8.954,0.23,1.553,4.623,0.221
