Para-9,Para-10,Para-11,Para-12,Para-13
89.6,152.4,25.0,10.0,0.718
78.69499969482422,168.5229949951172,13.03499984741211,11.034000396728516,0.7440000176429749
10.905,16.123,11.965,1.034,0.026
