Para-9,Para-10,Para-11,Para-12,Para-13
0.0,83.5,6.0,7.0,1.088
-0.003000000026077032,76.35800170898438,6.285999774932861,8.491000175476074,1.4329999685287476
0.003,7.142,0.286,1.491,0.345
