Para-9,Para-10,Para-11,Para-12,Para-13
0.0,271.8,10.0,5.0,1.296
0.0560000017285347,347.15399169921875,20.822999954223633,4.618000030517578,1.5850000381469727
0.056,75.354,10.823,0.382,0.289
