Para-9,Para-10,Para-11,Para-12,Para-13
131.4,72.4,18.0,12.0,0.996
135.7209930419922,76.04000091552734,16.843000411987305,12.149999618530273,0.9819999933242798
4.321,3.64,1.157,0.15,0.014
