Para-9,Para-10,Para-11,Para-12,Para-13
330.4,304.8,75.0,110.0,0.78
334.55499267578125,113.38300323486328,78.48100280761719,112.427001953125,0.7850000262260437
4.155,191.417,3.481,2.427,0.005
