Para-9,Para-10,Para-11,Para-12,Para-13
67.1,391.1,61.0,5.0,1.519
31.195999145507812,258.0589904785156,51.20199966430664,3.194999933242798,1.4600000381469727
35.904,133.041,9.798,1.805,0.059
