Para-9,Para-10,Para-11,Para-12,Para-13
4.7,55.2,115.0,9.0,0.884
2.760999917984009,27.711999893188477,56.24399948120117,8.932000160217285,0.8790000081062317
1.939,27.488,58.756,0.068,0.005
